<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.04.06	23:00:00	0.83371	0.83392	0.83345	0.83381	860	0	3
2022.04.06	23:30:00	0.83382	0.83398	0.83350	0.83356	644	0	3
2022.04.07	00:00:00	0.83369	0.83369	0.83292	0.83349	356	0	28
2022.04.07	00:30:00	0.83367	0.83384	0.83335	0.83364	190	0	33
2022.04.07	01:00:00	0.83366	0.83374	0.83342	0.83343	500	0	14
2022.04.07	01:30:00	0.83343	0.83382	0.83343	0.83376	343	0	13
2022.04.07	02:00:00	0.83375	0.83391	0.83368	0.83371	329	0	6
2022.04.07	02:30:00	0.83371	0.83392	0.83363	0.83378	406	0	3
2022.04.07	03:00:00	0.83377	0.83402	0.83367	0.83386	1251	0	2
2022.04.07	03:30:00	0.83385	0.83454	0.83381	0.83439	1176	0	2
2022.04.07	04:00:00	0.83440	0.83454	0.83431	0.83443	1072	0	2
2022.04.07	04:30:00	0.83443	0.83445	0.83398	0.83406	824	0	2
2022.04.07	05:00:00	0.83406	0.83416	0.83387	0.83388	594	0	2
2022.04.07	05:30:00	0.83388	0.83414	0.83384	0.83402	469	0	2
2022.04.07	06:00:00	0.83402	0.83418	0.83394	0.83401	628	0	1
2022.04.07	06:30:00	0.83404	0.83412	0.83390	0.83396	309	0	3
2022.04.07	07:00:00	0.83396	0.83415	0.83395	0.83406	428	0	3
2022.04.07	07:30:00	0.83409	0.83441	0.83403	0.83428	486	0	3
2022.04.07	08:00:00	0.83431	0.83447	0.83420	0.83441	722	0	3
2022.04.07	08:30:00	0.83441	0.83446	0.83422	0.83434	662	0	3
2022.04.07	09:00:00	0.83434	0.83511	0.83395	0.83483	1462	0	1
2022.04.07	09:30:00	0.83483	0.83491	0.83408	0.83426	1483	0	1
2022.04.07	10:00:00	0.83426	0.83430	0.83182	0.83190	2115	0	1
2022.04.07	10:30:00	0.83190	0.83259	0.83164	0.83259	1900	0	1
2022.04.07	11:00:00	0.83257	0.83273	0.83175	0.83193	2141	0	1
2022.04.07	11:30:00	0.83192	0.83223	0.83139	0.83211	1504	0	1
2022.04.07	12:00:00	0.83209	0.83266	0.83163	0.83191	2093	0	1
2022.04.07	12:30:00	0.83190	0.83280	0.83168	0.83250	2093	0	1
2022.04.07	13:00:00	0.83250	0.83335	0.83235	0.83295	1731	0	1
2022.04.07	13:30:00	0.83296	0.83364	0.83252	0.83334	1353	0	1
2022.04.07	14:00:00	0.83334	0.83386	0.83275	0.83306	2933	0	1
2022.04.07	14:30:00	0.83306	0.83447	0.83293	0.83407	3294	0	1
2022.04.07	15:00:00	0.83407	0.83458	0.83393	0.83451	1586	0	1
2022.04.07	15:30:00	0.83451	0.83555	0.83422	0.83496	1913	0	1
2022.04.07	16:00:00	0.83497	0.83605	0.83466	0.83605	1995	0	1
2022.04.07	16:30:00	0.83603	0.83643	0.83496	0.83508	2740	0	1
2022.04.07	17:00:00	0.83509	0.83531	0.83409	0.83446	3048	0	1
2022.04.07	17:30:00	0.83446	0.83531	0.83442	0.83509	3034	0	1
2022.04.07	18:00:00	0.83509	0.83561	0.83457	0.83487	2184	0	1
2022.04.07	18:30:00	0.83484	0.83510	0.83441	0.83454	2120	0	1
2022.04.07	19:00:00	0.83454	0.83465	0.83348	0.83366	1502	0	1
2022.04.07	19:30:00	0.83366	0.83374	0.83322	0.83322	1369	0	1
2022.04.07	20:00:00	0.83323	0.83328	0.83287	0.83294	1468	0	1
2022.04.07	20:30:00	0.83294	0.83302	0.83258	0.83290	1183	0	2
2022.04.07	21:00:00	0.83290	0.83305	0.83259	0.83272	1163	0	2
2022.04.07	21:30:00	0.83272	0.83282	0.83211	0.83222	1258	0	1
2022.04.07	22:00:00	0.83222	0.83232	0.83169	0.83190	1503	0	1
2022.04.07	22:30:00	0.83191	0.83198	0.83151	0.83158	1232	0	1
2022.04.07	23:00:00	0.83158	0.83186	0.83150	0.83183	861	0	3
2022.04.07	23:30:00	0.83183	0.83229	0.83174	0.83179	1023	0	4
2022.04.08	00:00:00	0.83162	0.83190	0.83103	0.83151	158	0	18
2022.04.08	00:30:00	0.83151	0.83202	0.83147	0.83158	135	0	39
2022.04.08	01:00:00	0.83158	0.83223	0.83158	0.83203	508	0	13
2022.04.08	01:30:00	0.83203	0.83208	0.83177	0.83187	575	0	12
2022.04.08	02:00:00	0.83187	0.83194	0.83167	0.83168	456	0	7
2022.04.08	02:30:00	0.83166	0.83178	0.83108	0.83125	496	0	3
2022.04.08	03:00:00	0.83124	0.83153	0.83096	0.83126	1324	0	1
2022.04.08	03:30:00	0.83126	0.83145	0.83100	0.83100	963	0	3
2022.04.08	04:00:00	0.83101	0.83123	0.83085	0.83102	866	0	2
2022.04.08	04:30:00	0.83102	0.83132	0.83093	0.83117	700	0	2
2022.04.08	05:00:00	0.83118	0.83137	0.83108	0.83113	835	0	1
2022.04.08	05:30:00	0.83112	0.83116	0.83072	0.83087	521	0	3
